haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
7000055000453,33000700000284,7000055000453,7000055000000,33,1.9126327,-1,-1,7000055000410,7000055000411,-1,44,0.0,0.0,0.0,32113,2.4697688,9.571015,31.52786,132106,0,1,3,0.3991899,68.63575,422.22345,67.98975,104.527145,-0.015646836,0.03567279,0.001053518,374120,7,284,0.00902468,250
7000055000454,38000700001737,7000055000471,7000055000000,38,1.2758462,7000055000455,7000055000472,7000055000024,7000055000454,-1,38,2.9262328,2.840167,2.9262328,32114,2.3831239,10.010865,32.353855,132124,0,1,3,-85.07166,-310.65454,345.40564,39.397335,83.77882,-0.07941188,0.16603374,0.04996736,373092,7,1737,0.01775493,86
7000055000455,37000700002470,7000055000471,7000055000000,37,1.3857181,7000055000456,-1,7000055000454,7000055000455,-1,33,2.9262328,2.9262328,2.9262328,32114,2.4475377,10.143046,32.19336,132120,0,1,3,-90.688545,-167.42532,238.12308,37.50437,75.260056,0.086561486,0.0276142,0.04140639,369256,7,2470,0.012911413,726
7000055000456,36000700002097,7000055000471,7000055000000,36,1.5036365,7000055000457,-1,7000055000455,7000055000456,-1,40,3.0122986,2.9262328,3.0122986,32114,2.5016732,10.2105875,32.075,132120,0,1,3,-95.12463,-69.91627,165.22067,38.24169,79.43309,0.16450462,-0.043490168,-0.050396543,369256,7,2097,0.01788151,360
7000055000457,35000700001012,7000055000471,7000055000000,35,1.6302707,7000055000458,-1,7000055000456,7000055000457,-1,58,4.4754148,4.3032837,4.733612,32114,2.537914,10.220166,32.010777,132120,0,1,3,-96.66079,49.4038,105.887085,41.149303,82.35789,0.22761752,0.009054017,-0.0050442987,369256,7,1012,0.026763937,987
7000055000458,34000700001024,7000055000471,7000055000000,34,1.766336,7000055000459,-1,7000055000457,7000055000458,-1,59,5.508203,4.8196774,5.594269,32114,2.594737,10.167932,31.969004,132120,0,1,3,-113.94841,147.7719,57.385143,45.544086,88.73943,0.4390998,0.024918402,-0.04097084,369256,7,1024,0.023457939,190
7000055000459,33000700000023,7000055000471,7000055000000,33,1.9126327,7000055000460,-1,7000055000458,7000055000030,7000055000379,60,0.0,0.0,0.0,32114,2.660886,10.027926,31.954557,132120,0,1,3,-140.30327,290.70694,-7.9592743,52.643173,87.0852,0.25728062,0.11996244,1.0292508E-4,369256,7,23,0.016509335,191
7000055000460,32000700000017,7000055000471,7000055000000,32,2.0700274,7000055000461,-1,7000055000459,7000055000031,7000055000380,54,0.0,0.0,0.0,32114,2.7648928,9.807048,31.960453,132120,0,1,3,-192.23276,492.61652,-81.789925,65.248726,102.50774,0.2278398,0.13695206,0.03482831,369226,7,17,0.011360294,146
7000055000461,30000700000007,7000055000471,7000055000000,30,2.422044,7000055000462,-1,7000055000460,7000055000033,7000055000265,52,0.0,0.0,0.0,32113,3.1981785,9.060131,31.926016,132107,0,1,3,-474.5041,444.67328,269.2873,60.75159,95.744156,0.36593342,0.008784232,-0.08322867,373092,7,7,0.01137953,587
7000055000462,29000000000002,7000055000471,7000055000000,29,2.6188614,7000055000463,-1,7000055000461,7000055000034,7000055000266,117,0.0,0.0,0.0,32113,3.4648178,8.848929,31.767721,132107,0,0,3,-405.71893,298.63196,304.18195,61.320248,102.66785,0.008434675,0.1814162,-0.20148835,373104,0,2,0.023380648,354
7000055000463,28000700000322,7000055000471,7000055000000,28,2.8311827,7000055000464,-1,7000055000462,7000055000463,7000055000319,125,9.036896,7.057385,10.586078,32113,3.6544921,8.6884575,31.58947,132105,0,0,3,-353.29678,232.76744,317.84274,64.19189,104.11946,0.026120385,-0.09332962,-0.31333363,369226,7,322,0.02495872,451
7000055000464,27000000000625,7000055000471,7000055000000,27,3.060419,7000055000465,-1,7000055000463,7000055000464,-1,110,7.2295165,7.057385,8.004107,32113,3.8608513,8.569839,31.415527,132105,0,0,3,-323.6706,203.07762,323.7946,66.860916,104.91142,0.10322646,-0.2181836,-0.26813105,373094,0,625,0.020598756,598
7000055000465,26000000000620,7000055000471,7000055000000,26,3.3080978,7000055000466,-1,7000055000464,7000055000465,-1,108,6.799188,6.196728,8.090173,657,4.059078,8.492576,31.244999,19812,0,0,3,-279.5371,167.72972,294.56033,73.329346,110.42909,0.09800118,-0.21844505,-0.33114415,373093,0,620,0.019937018,811
7000055000466,25000000000743,7000055000471,7000055000000,25,3.575905,7000055000467,-1,7000055000465,7000055000466,-1,73,4.905743,4.905743,5.3360715,657,4.207133,8.401939,31.062613,19812,0,0,3,-239.6928,155.62401,314.2343,58.738895,97.20658,-0.0569644,0.14417523,-0.10381005,369256,0,743,0.01579307,406
7000055000467,24000000000826,7000055000471,7000055000000,24,3.8656828,7000055000468,-1,7000055000466,7000055000467,-1,68,4.4754148,4.4754148,4.905743,657,4.347335,8.330143,30.874073,19812,0,0,3,-212.17744,149.27242,294.93317,61.17265,103.73588,-0.0025399062,0.08926113,-0.098686166,369259,0,826,0.013005349,106
7000055000468,23000000000869,7000055000471,7000055000000,23,4.1794686,7000055000469,-1,7000055000467,7000055000468,-1,55,4.217218,4.217218,4.217218,657,4.460433,8.255505,30.685411,19812,0,0,3,-178.83458,146.64104,282.20483,64.70456,108.90751,-0.1551134,0.13488492,-0.06996073,369256,0,869,0.010196407,64
7000055000469,22000000000812,7000055000471,7000055000000,22,4.5195556,7000055000470,-1,7000055000468,7000055000469,-1,49,3.6147583,3.6147583,3.6147583,657,4.557239,8.179557,30.511038,19812,0,0,3,-159.9047,132.91928,263.06107,68.35044,107.740555,-0.10641702,0.040753055,-0.004439786,373093,0,812,0.008242609,821
7000055000470,21000000001090,7000055000471,7000055000000,21,4.888449,7000055000471,-1,7000055000469,7000055000470,-1,33,2.4959044,2.4959044,2.5819702,657,4.648992,8.106665,30.3947,19812,0,0,3,-165.19443,122.934944,259.09344,52.018063,88.66682,-0.12255467,0.048505113,0.052924752,373093,0,1090,0.009538906,844
7000055000471,20000000000949,7000055000471,7000055000000,20,5.2888336,-1,-1,7000055000470,7000055000471,-1,31,0.0,0.0,0.0,657,4.748582,8.024011,30.272932,19808,0,0,3,-147.054,115.9582,242.02068,43.063374,77.13441,-0.121210404,0.08104821,0.11912872,373090,0,949,0.013196151,915
7000055000472,38000700000055,7000055000481,7000055000000,38,1.2758462,7000055000473,7000055000482,7000055000024,7000055000025,-1,21,0.0,0.0,0.0,32113,2.3036606,9.593098,32.176174,132106,0,1,3,479.9021,-185.24532,377.7994,32.203983,50.682014,-0.095641695,-0.1712427,-0.05175925,389013,7,55,0.018010667,379
7000055000473,37000700001883,7000055000481,7000055000000,37,1.3857181,7000055000474,-1,7000055000472,7000055000473,-1,41,4.3032837,4.131152,4.3893495,32113,2.0576081,9.685283,32.035088,132106,0,1,3,403.51694,-122.45215,221.76395,37.489727,68.56091,-0.013982706,-0.13192973,0.1594727,389015,7,1883,0.01949898,720
7000055000474,36000700002292,7000055000481,7000055000000,36,1.5036365,7000055000475,-1,7000055000473,7000055000474,-1,38,3.7008238,3.6147583,3.7008238,32118,1.8613477,9.744504,31.932133,132099,0,1,3,329.47977,-87.32766,173.15112,37.38328,68.375626,-0.06651176,-0.17205913,0.06856153,389015,7,2292,0.019608347,360
7000055000475,35000700002395,7000055000481,7000055000000,35,1.6302707,7000055000476,-1,7000055000474,7000055000475,-1,42,3.098364,2.9262328,3.18443,32118,1.6961173,9.763849,31.851484,132099,0,1,3,270.25134,-53.739605,139.44623,34.843075,66.48536,-0.023050653,-0.15344149,0.12425908,389015,7,2395,0.022124229,138
7000055000476,34000700002863,7000055000481,7000055000000,34,1.766336,7000055000477,-1,7000055000475,7000055000476,-1,34,2.5819702,2.5819702,2.5819702,32117,1.5269102,9.79282,31.77658,132113,0,1,3,239.21059,-35.562717,121.85934,36.86065,67.11623,0.024323873,-0.026717758,0.2427351,389015,7,2863,0.016242372,478
7000055000477,33000700002961,7000055000481,7000055000000,33,1.9126327,7000055000478,-1,7000055000476,7000055000477,-1,32,2.4098387,2.3237731,2.4959044,32117,1.4055777,9.803576,31.702225,132113,0,1,3,204.66678,-21.058523,113.70983,36.890377,67.68854,-0.03638346,-0.011882244,0.22884168,389015,7,2961,0.0137337325,844
7000055000478,32000700003234,7000055000481,7000055000000,32,2.0700274,7000055000479,-1,7000055000477,7000055000478,-1,28,1.4631164,1.2049193,1.4631164,32117,1.2974032,9.831716,31.677235,132113,0,1,3,175.11147,-15.752906,103.96378,36.36592,59.706852,-0.15217045,-0.087166965,0.2344507,389023,7,3234,0.019171262,788
7000055000479,31000700003557,7000055000481,7000055000000,31,2.2394855,7000055000480,-1,7000055000478,7000055000479,-1,24,1.2049193,1.032788,1.2049193,32117,1.1595381,9.872903,31.551092,132113,0,1,3,162.16536,-12.787167,95.879326,34.55786,53.508427,0.0063948017,0.006232526,0.16426475,389027,7,3557,0.017552456,698
7000055000480,30000700003347,7000055000481,7000055000000,30,2.422044,7000055000481,-1,7000055000479,7000055000480,-1,25,1.3770508,1.3770508,1.3770508,32117,1.0976158,9.8584795,31.528301,132113,0,1,3,144.20895,-3.4604144,94.607635,30.159792,58.14414,0.1467183,-0.009246442,0.18911971,389027,7,3347,0.016353276,831
7000055000481,29000700003499,7000055000481,7000055000000,29,2.6188614,-1,-1,7000055000480,7000055000481,-1,23,0.516394,0.0,0.516394,32117,1.0378515,9.879921,31.453747,132113,0,1,3,133.9057,4.2939253,93.98054,30.085482,53.304134,0.10318729,0.041551515,0.17062138,389027,7,3499,0.01966961,229
7000055000482,38000700000053,7000055000501,7000055000000,38,1.2758462,7000055000483,7000055000502,7000055000024,7000055000025,7000055000872,22,0.0,0.0,0.0,32114,2.5026846,9.93208,32.86689,132124,0,1,3,-24.960485,-524.042,-173.76581,49.838844,82.87924,0.20129672,-0.06954333,0.01998564,19273371,7,53,0.0069294292,655
7000055000483,36000700000033,7000055000501,7000055000000,36,1.5036365,7000055000484,-1,7000055000482,7000055000027,7000055000598,54,0.0,0.0,0.0,32114,2.5148408,10.068379,32.95799,132124,0,1,3,-179.2393,-54.327328,-40.013466,54.46519,100.43071,0.009311657,0.062072933,0.026161933,19272809,7,33,0.010453837,615
7000055000484,35000700001564,7000055000501,7000055000000,35,1.6302707,7000055000485,-1,7000055000483,7000055000484,-1,69,6.7131224,6.540991,6.799188,32114,2.6110322,10.118579,32.956654,132124,0,1,3,-188.78084,-114.9921,-42.102142,57.06028,103.62174,0.063439354,0.09097233,0.03492107,19272801,7,1564,0.013002706,54
7000055000485,34000700001412,7000055000501,7000055000000,34,1.766336,7000055000486,-1,7000055000484,7000055000485,-1,74,6.799188,6.7131224,6.799188,32114,2.7290537,10.187553,32.99795,132124,0,1,3,-181.29509,-142.0681,-41.368267,47.01515,95.89688,0.05530927,0.071453966,0.0065604555,19272847,7,1412,0.015842197,103
7000055000486,33000700001432,7000055000501,7000055000000,33,1.9126327,7000055000487,-1,7000055000485,7000055000486,-1,70,6.540991,6.36886,6.540991,32114,2.830289,10.272585,33.03725,132124,0,1,3,-173.28406,-154.7828,-41.29594,51.220623,92.76531,0.024432039,0.050929356,-0.03302103,19272809,7,1432,0.017682355,946
7000055000487,32000700001402,7000055000501,7000055000000,32,2.0700274,7000055000488,-1,7000055000486,7000055000487,-1,70,6.282794,6.196728,6.282794,32114,2.9273307,10.357817,33.02416,132124,0,1,3,-168.8671,-159.83493,-46.13422,60.323544,110.276184,0.034690414,-0.062418543,-0.026775656,19272809,7,1402,0.011411465,689
7000055000488,31000700001302,7000055000501,7000055000000,31,2.2394855,7000055000489,-1,7000055000487,7000055000488,-1,69,6.196728,6.1106625,6.196728,32114,3.0223882,10.469625,33.054882,132125,0,1,3,-163.41002,-161.36613,-50.312817,53.480328,101.93515,0.050654728,-0.039562624,0.015321816,19272809,7,1302,0.01364107,936
7000055000489,30000700001095,7000055000501,7000055000000,30,2.422044,7000055000490,-1,7000055000488,7000055000489,-1,71,6.196728,5.9385314,6.6270566,32114,3.1191773,10.554425,33.08976,132125,0,1,3,-162.0411,-161.03157,-57.697033,55.294395,103.225136,0.10249802,-0.055102006,0.023331903,19272809,7,1095,0.012951563,509
7000055000490,29000700000991,7000055000501,7000055000000,29,2.6188614,7000055000491,-1,7000055000489,7000055000490,-1,77,5.8524656,5.3360715,6.024597,32114,3.2114723,10.63757,33.1257,132125,0,1,3,-163.80591,-152.46475,-56.86109,55.190186,108.13278,0.13245234,-0.019065797,-0.04800532,19273371,7,991,0.014469913,138
7000055000491,28000700001102,7000055000501,7000055000000,28,2.8311827,7000055000492,-1,7000055000490,7000055000491,-1,64,5.1639404,5.1639404,5.4221373,32114,3.3185534,10.727517,33.164223,132125,0,1,3,-159.24834,-141.11226,-61.20998,53.99478,99.81479,0.19899808,0.12255149,0.0062417714,19272759,7,1102,0.013623488,967
7000055000492,27000700001043,7000055000501,7000055000000,27,3.060419,7000055000493,-1,7000055000491,7000055000492,-1,65,4.733612,4.733612,5.2500057,32115,3.386752,10.816664,33.207325,132155,0,1,3,-158.44376,-137.28589,-54.569305,52.239147,95.65909,0.14709361,0.06487245,0.020558156,19288444,7,1043,0.01422436,863
7000055000493,26000700000937,7000055000501,7000055000000,26,3.3080978,7000055000494,-1,7000055000492,7000055000493,-1,68,4.905743,4.8196774,5.0778747,32115,3.4785056,10.8684025,33.228027,132155,0,1,3,-148.98627,-134.61461,-49.097878,59.21786,101.93634,0.096829146,0.004159828,0.083213836,19288393,7,937,0.013437606,427
7000055000494,25000700000899,7000055000501,7000055000000,25,3.575905,7000055000495,-1,7000055000493,7000055000494,-1,62,5.4221373,5.3360715,5.508203,32115,3.5661743,10.952849,33.24753,132155,0,1,3,-144.0035,-124.35691,-44.387558,60.871742,109.536705,0.093751684,-0.051720038,0.008092343,19273324,7,899,0.011701528,459
7000055000495,24000700000820,7000055000501,7000055000000,24,3.8656828,7000055000496,-1,7000055000494,7000055000495,-1,59,4.4754148,4.4754148,4.4754148,32115,3.6312828,11.025225,33.28383,132155,0,1,3,-134.94473,-117.70645,-41.96672,61.692562,103.37418,0.040854886,-0.013344804,0.057864986,19273366,7,820,0.011231915,691
7000055000496,23000700000745,7000055000501,7000055000000,23,4.1794686,7000055000497,-1,7000055000495,7000055000496,-1,54,4.217218,4.217218,4.3032837,32115,3.7147865,11.089821,33.292862,132155,0,1,3,-130.16241,-119.23756,-36.55452,56.903137,103.80666,0.07246776,-0.023056148,3.9984996E-4,19272849,7,745,0.010633046,634
7000055000497,22000700000822,7000055000501,7000055000000,22,4.5195556,7000055000498,-1,7000055000496,7000055000497,-1,45,3.3565612,3.3565612,3.3565612,32115,3.7812998,11.135367,33.302372,132155,0,1,3,-120.082726,-111.437744,-30.876945,56.210407,102.15914,-0.006623035,-0.04998898,0.018205287,19288397,7,822,0.009161141,624
7000055000498,21000700000860,7000055000501,7000055000000,21,4.888449,7000055000499,-1,7000055000497,7000055000498,-1,36,2.4098387,2.4098387,2.4098387,32115,3.867778,11.175767,33.313877,132155,0,1,3,-117.1867,-101.75262,-22.581808,54.900818,91.5238,0.024681695,0.0070468932,-0.04956683,19288397,7,860,0.009292411,803
7000055000499,20000700000467,7000055000501,7000055000000,20,5.2888336,7000055000500,-1,7000055000498,7000055000499,-1,47,2.6680357,2.6680357,3.098364,32115,3.8911471,11.252936,33.330177,132155,0,1,3,-109.99684,-107.09888,-33.208706,54.844925,96.83343,0.044207267,-0.03815331,-0.020421542,19273366,7,467,0.011696709,215
7000055000500,19000700000410,7000055000501,7000055000000,19,5.7238646,7000055000501,-1,7000055000499,7000055000500,-1,42,1.4631164,1.4631164,1.8073791,32108,3.9568162,11.3412,33.36597,132210,0,1,3,-104.21017,-93.16686,-27.808357,54.68232,84.752594,0.06651789,-0.074406706,0.03905116,19272810,7,410,0.012088832,830
7000055000501,18000700000730,7000055000501,7000055000000,18,6.1968336,-1,-1,7000055000500,7000055000501,-1,22,0.86065674,0.86065674,0.86065674,32108,4.0091357,11.408968,33.403072,132210,0,1,3,-114.46456,-117.237595,-32.93531,37.333282,75.33946,0.051642004,0.006555118,-0.09352312,19272850,7,730,0.009700679,65
7000055000502,38000700000052,7000055000502,7000055000000,38,1.2758462,-1,7000055000503,7000055000024,7000055000025,7000055000482,26,0.0,0.0,0.0,32113,2.668167,9.159914,32.746574,132110,0,1,3,-176.68925,86.220955,111.397934,35.67879,62.079758,0.072977856,0.051020097,0.02015821,374063,7,52,0.01539247,272
7000055000503,38000700000040,7000055000613,7000055000000,38,1.2758462,7000055000504,-1,7000055000024,7000055000025,7000055001640,1692,0.0,0.0,0.0,32114,2.3588827,9.8199415,32.798985,132124,0,1,3,-191.7467,-436.33237,-253.55554,198.71019,306.52695,-0.2742273,0.6420955,-0.33065033,19271134,7,40,0.033900134,558
7000055000504,37000700000031,7000055000613,7000055000000,37,1.3857181,7000055000505,-1,7000055000503,7000055000026,7000055001641,2863,0.0,0.0,0.0,32114,2.4969254,10.066747,32.93346,132124,0,1,3,-254.9927,-388.31836,-214.15169,207.17195,321.50293,0.026811833,0.9374912,0.43167204,19271200,7,31,0.051745713,898
7000055000505,36000700000026,7000055000588,7000055000000,36,1.5036365,7000055000506,7000055000589,7000055000504,7000055000027,7000055001129,2468,0.0,0.0,0.0,32114,2.6195123,10.284413,33.04062,132124,0,1,3,-217.75215,-342.92416,-200.92741,180.521,296.11844,0.07143546,0.44279432,-0.13197367,19271189,7,26,0.05215983,412
7000055000506,35000700000099,7000055000588,7000055000000,35,1.6302707,7000055000507,-1,7000055000505,7000055000506,7000055000898,2999,259.66013,239.86502,264.5659,32114,2.7317703,10.46222,33.14678,132124,0,1,3,-209.09532,-306.12048,-184.93098,180.32983,303.0637,0.23821416,0.7600059,0.19595847,19278398,7,99,0.064036995,110
7000055000507,34000700000094,7000055000586,7000055000000,34,1.766336,7000055000508,7000055000587,7000055000506,7000055000507,7000055000899,2889,238.57404,227.1273,242.53307,32115,2.8334854,10.629012,33.239365,132152,0,1,3,-200.47203,-286.35455,-175.03197,179.46068,297.1416,0.41854286,0.43909243,0.104419604,19273216,7,94,0.060801752,749
7000055000508,33000700000086,7000055000586,7000055000000,33,1.9126327,7000055000509,-1,7000055000507,7000055000508,7000055000686,2532,230.82812,221.3609,234.1847,32115,2.9310424,10.787116,33.339413,132155,0,1,3,-184.80786,-257.45993,-172.35143,185.25566,300.2609,0.042695966,0.850988,-0.19397236,19278633,7,86,0.0534104,296
7000055000509,32000700000065,7000055000586,7000055000000,32,2.0700274,7000055000510,-1,7000055000508,7000055000509,7000055000687,2468,219.1232,213.0986,222.73796,32115,3.0344322,10.9305315,33.42888,132155,0,1,3,-176.9255,-238.98067,-162.23598,190.46603,308.91455,-0.08919636,1.0327849,0.06948391,19271186,7,65,0.049001392,489
7000055000510,31000700000052,7000055000586,7000055000000,31,2.2394855,7000055000511,-1,7000055000509,7000055000510,7000055000688,2281,195.5412,191.92645,199.84448,32115,3.1478715,11.062387,33.52859,132155,0,1,3,-173.02,-222.04866,-156.0555,197.34776,315.4794,-0.025192201,0.56143737,-0.1414137,19273211,7,52,0.043018654,519
7000055000511,30000700000041,7000055000574,7000055000000,30,2.422044,7000055000512,7000055000575,7000055000510,7000055000511,7000055000689,2121,163.78297,160.6846,169.7215,32115,3.263121,11.17981,33.62442,132155,0,1,3,-167.95244,-208.5009,-149.72643,181.64018,290.97156,-0.08196509,0.79290235,-0.15949683,19271189,7,41,0.04707465,226
7000055000512,29000700000042,7000055000560,7000055000000,29,2.6188614,7000055000513,7000055000561,7000055000511,7000055000512,7000055000576,1824,134.17638,127.72146,138.3936,32115,3.3903618,11.305682,33.699524,132155,0,1,3,-178.51949,-202.58519,-149.09961,169.5,274.8579,0.004701194,0.42232382,-0.38373312,19278383,7,42,0.04670244,507
7000055000513,28000700000029,7000055000560,7000055000000,28,2.8311827,7000055000514,-1,7000055000512,7000055000513,7000055000577,1695,114.983734,112.91816,120.578,32115,3.5264437,11.427402,33.78437,132155,0,1,3,-172.49586,-196.3869,-137.45044,165.1458,276.07874,-0.12863241,1.1443701,0.1369367,19273201,7,29,0.044322565,835
7000055000514,27000700000032,7000055000560,7000055000000,27,3.060419,7000055000515,-1,7000055000513,7000055000514,7000055000563,1408,111.11078,108.78701,114.72554,32115,3.6423535,11.538061,33.866386,132155,0,1,3,-179.7881,-192.73438,-138.89877,171.61142,278.82837,-0.072625525,0.5570813,0.27465567,19278368,7,32,0.035225466,427
7000055000515,26000700000031,7000055000560,7000055000000,26,3.3080978,7000055000516,-1,7000055000514,7000055000515,-1,1287,104.65585,103.7952,109.81979,32115,3.7174275,11.635695,33.955517,132155,0,1,3,-161.65674,-178.83154,-129.42427,176.65717,279.3138,0.022104297,0.32380348,0.16254076,19271189,7,31,0.031149562,161
7000055000516,25000700000031,7000055000552,7000055000000,25,3.575905,7000055000517,7000055000553,7000055000515,7000055000516,7000055000553,1168,93.63945,92.95093,95.36076,32076,3.7784495,11.739189,34.010983,132265,0,1,3,-146.51602,-171.51959,-125.63742,183.84746,287.47903,0.03155658,0.24320728,0.046407916,19271189,7,31,0.02642212,890
7000055000517,24000700000028,7000055000552,7000055000000,24,3.8656828,7000055000518,-1,7000055000516,7000055000517,-1,910,75.56566,74.87714,79.09435,32076,3.8817067,11.835011,34.08287,132265,0,1,3,-147.93636,-173.69801,-114.02013,180.84752,289.9827,-0.01322357,0.18168241,-0.29481187,19278403,7,28,0.020614455,199
7000055000518,23000700000030,7000055000545,7000055000000,23,4.1794686,7000055000519,7000055000546,7000055000517,7000055000518,7000055000547,698,51.983665,51.12301,57.147606,32083,4.004485,11.958964,34.152798,132320,0,1,3,-166.67793,-192.5197,-106.14221,160.00276,255.475,-0.14053786,0.4585536,-0.48200867,19271179,7,30,0.020936308,783
7000055000519,22000700000026,7000055000545,7000055000000,22,4.5195556,7000055000520,-1,7000055000518,7000055000519,-1,776,49.487762,49.057434,51.209076,32083,4.095464,12.067832,34.218586,132324,0,1,3,-131.44788,-161.20386,-104.613914,156.60258,263.6368,0.10896887,-0.071278125,-0.57914287,19271168,7,26,0.021313012,121
7000055000520,21000700000023,7000055000541,7000055000000,21,4.888449,7000055000521,7000055000542,7000055000519,7000055000520,-1,597,48.54104,48.45497,50.004154,32083,4.174433,12.16533,34.25947,132324,0,1,3,-156.05595,-173.18068,-103.229706,172.58449,277.71936,-0.1335055,0.17367823,-0.081051685,19271168,7,23,0.014998645,301
7000055000521,20000700000019,7000055000541,7000055000000,20,5.2888336,7000055000522,-1,7000055000520,7000055000521,-1,579,48.28284,48.196777,48.971367,32083,4.2654705,12.24427,34.329967,132324,0,1,3,-148.47867,-170.55031,-98.43223,165.64134,265.6021,-0.118832454,0.08272131,-0.15420684,19277992,7,19,0.016321078,943
7000055000522,19000700000014,7000055000539,7000055000000,19,5.7238646,7000055000523,7000055000540,7000055000521,7000055000522,-1,452,39.676273,39.59021,40.19267,32083,4.349978,12.326671,34.360947,132324,0,1,3,-145.49095,-137.32973,-91.32425,191.31395,305.8399,0.01577468,-0.018284427,0.10330879,19271134,7,14,0.010326703,927
7000055000523,18000700000014,7000055000531,7000055000000,18,6.1968336,7000055000524,7000055000532,7000055000522,7000055000523,7000055000536,284,27.799212,27.799212,28.918066,32083,4.429481,12.4396105,34.42156,132324,0,1,3,-168.58151,-169.16469,-104.68121,156.1203,246.3581,-0.067162775,0.04055302,-0.013954877,19277988,7,14,0.008861123,699
7000055000524,17000700000018,7000055000531,7000055000000,17,6.7115865,7000055000525,-1,7000055000523,7000055000524,7000055000537,205,11.877063,11.790997,12.651653,32083,4.537866,12.482444,34.510063,132324,0,1,3,-172.01941,-152.1423,-132.11229,118.44106,181.8807,0.02486199,0.106032535,0.10977669,19273181,7,18,0.011710519,1
7000055000525,16000700000007,7000055000527,7000055000000,16,7.272188,7000055000526,7000055000528,7000055000524,7000055000525,7000055000534,92,3.18443,3.18443,3.18443,32083,4.630353,12.669657,34.566517,132324,0,1,3,-182.29584,-124.74659,-153.10265,79.1103,119.27651,-0.11600612,0.016483542,-0.017604057,19277990,7,7,0.01690806,357
7000055000526,15000700000022,7000055000527,7000055000000,15,7.8832035,7000055000527,-1,7000055000525,7000055000526,-1,81,1.1188537,1.1188537,1.2049193,32083,4.708897,12.750499,34.60835,132326,0,1,3,-170.19308,-144.38998,-131.09642,64.617584,112.003716,-0.14584649,-0.02791551,-0.2062021,19278419,7,22,0.0122279,344
7000055000527,14000700000146,7000055000527,7000055000000,14,8.549912,-1,-1,7000055000526,7000055000527,-1,20,1.8073791,1.8073791,1.8073791,32083,4.8470616,12.518141,34.72777,132324,0,1,3,-167.38591,-68.222084,-118.84723,62.893055,106.624214,-0.047133815,0.055200476,0.037977017,19280400,7,146,0.0041566216,969
7000055000528,16000700000009,7000055000531,7000055000000,16,7.272188,7000055000529,-1,7000055000524,7000055000525,-1,27,0.0,0.0,0.0,32083,4.601518,12.65846,34.43858,132324,0,1,3,-178.16492,-199.47058,11.9278755,69.68686,120.76553,-0.006501682,0.08010868,-0.017211018,19271168,7,9,0.004675287,955
7000055000529,15000700000106,7000055000531,7000055000000,15,7.8832035,7000055000530,-1,7000055000528,7000055000529,-1,35,2.4959044,2.4959044,2.6680357,32083,4.6867375,12.753826,34.433723,132326,0,1,3,-157.57626,-181.51361,-3.5377767,67.32501,116.4835,0.060281746,0.019531216,0.01321519,19273607,7,106,0.005580749,491
7000055000530,14000700000100,7000055000531,7000055000000,14,8.549912,7000055000531,-1,7000055000529,7000055000530,-1,25,2.1516418,2.1516418,2.1516418,32083,4.762693,12.836867,34.434868,132326,0,1,3,-155.0203,-174.1944,-17.181349,75.53575,122.53499,0.01744927,0.02824317,-0.04521062,19273607,7,100,0.0033569555,319
7000055000531,13000700000077,7000055000531,7000055000000,13,9.277915,-1,-1,7000055000530,7000055000531,-1,20,1.1188537,1.1188537,1.1188537,32083,4.8413463,12.925362,34.4184,132326,0,1,3,-144.94753,-145.4389,-17.718172,61.731834,114.9575,0.018958615,0.022113742,-0.051822007,19271170,7,77,0.0046763276,40
7000055000532,18000700000016,7000055000535,7000055000000,18,6.1968336,7000055000533,7000055000536,7000055000522,7000055000523,-1,32,0.0,0.0,0.0,32083,4.38882,12.38098,34.305405,132324,0,1,3,-67.395515,-75.47436,109.86032,105.53555,151.29968,-0.07023466,-0.10587781,0.026738895,19273218,7,16,0.0032629056,415
7000055000533,17000700000064,7000055000535,7000055000000,17,6.7115865,7000055000534,-1,7000055000532,7000055000533,-1,96,6.4549255,6.4549255,6.799188,32083,4.4289517,12.433623,34.26101,132324,0,1,3,-89.51659,-116.73981,45.894478,87.27443,146.76704,-0.047103394,-0.04459486,0.024191665,19273205,7,64,0.009401956,224
7000055000534,16000700000008,7000055000535,7000055000000,16,7.272188,7000055000535,-1,7000055000533,7000055000525,7000055000528,91,0.0,0.0,0.0,32083,4.45707,12.478096,34.228035,132324,0,1,3,-95.940155,-111.061676,17.428558,78.76671,125.14443,0.019369472,0.006572578,-0.04005421,19273093,7,8,0.0126345875,330
7000055000535,15000700000048,7000055000535,7000055000000,15,7.8832035,-1,-1,7000055000534,7000055000535,-1,54,1.549182,1.549182,1.7213135,32083,4.59827,12.58397,34.36899,132324,0,1,3,-87.30357,-98.80367,-0.041962173,67.4969,101.828896,-0.1440839,-0.08215894,0.09131427,19273093,7,48,0.015037392,637
